@relation ./DSSD/data/datasets/nursery/nursery

@attribute Parents {'great_pret','pretentious','usual'}
@attribute Has_nurs {'critical','improper','less_proper','proper','very_crit'}
@attribute Form {'complete','completed','foster','incomplete'}
@attribute Children {'1','2','3','more'}
@attribute Housing {'convenient','critical','less_conv'}
@attribute Finance {'convenient','inconv'}
@attribute Social {'nonprob','problematic','slightly_prob'}
@attribute Health {'not_recom','priority','recommended'}
@attribute class {'str0','str1','str2','str3','str4'}
@data
'usual','proper','incomplete','1','convenient','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','1','convenient','inconv','problematic','recommended','str1'
'usual','proper','incomplete','1','convenient','inconv','problematic','priority','str1'
'usual','proper','incomplete','1','convenient','inconv','problematic','not_recom','str0'
'usual','proper','incomplete','1','less_conv','convenient','nonprob','recommended','str4'
'usual','proper','incomplete','1','less_conv','convenient','nonprob','priority','str1'
'usual','proper','incomplete','1','less_conv','convenient','nonprob','not_recom','str0'
'usual','proper','incomplete','1','less_conv','convenient','slightly_prob','recommended','str4'
'usual','proper','incomplete','1','less_conv','convenient','slightly_prob','priority','str1'
'usual','proper','incomplete','1','less_conv','convenient','slightly_prob','not_recom','str0'
'usual','proper','incomplete','1','less_conv','convenient','problematic','priority','str1'
'usual','proper','incomplete','1','less_conv','inconv','nonprob','recommended','str4'
'usual','proper','incomplete','1','less_conv','inconv','nonprob','priority','str1'
'usual','proper','incomplete','1','less_conv','inconv','nonprob','not_recom','str0'
'usual','proper','incomplete','1','less_conv','inconv','slightly_prob','recommended','str4'
'usual','proper','incomplete','1','less_conv','inconv','slightly_prob','priority','str1'
'usual','proper','incomplete','1','less_conv','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','1','less_conv','inconv','problematic','recommended','str1'
'usual','proper','incomplete','1','less_conv','inconv','problematic','priority','str1'
'usual','proper','incomplete','1','less_conv','inconv','problematic','not_recom','str0'
'usual','proper','incomplete','1','critical','convenient','nonprob','recommended','str1'
'usual','proper','incomplete','1','critical','convenient','nonprob','priority','str1'
'usual','proper','incomplete','1','critical','convenient','nonprob','not_recom','str0'
'usual','proper','incomplete','1','critical','convenient','slightly_prob','recommended','str1'
'usual','proper','incomplete','1','critical','convenient','slightly_prob','priority','str1'
'usual','proper','incomplete','1','critical','convenient','slightly_prob','not_recom','str0'
'usual','proper','incomplete','1','critical','convenient','problematic','recommended','str1'
'usual','proper','incomplete','1','critical','convenient','problematic','priority','str1'
'usual','proper','incomplete','1','critical','inconv','nonprob','recommended','str1'
'usual','proper','incomplete','1','critical','inconv','nonprob','priority','str1'
'usual','proper','incomplete','1','critical','inconv','nonprob','not_recom','str0'
'usual','proper','incomplete','1','critical','inconv','slightly_prob','recommended','str1'
'usual','proper','incomplete','1','critical','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','1','critical','inconv','problematic','recommended','str1'
'usual','proper','incomplete','1','critical','inconv','problematic','priority','str1'
'usual','proper','incomplete','1','critical','inconv','problematic','not_recom','str0'
'usual','proper','incomplete','2','convenient','convenient','nonprob','recommended','str4'
'usual','proper','incomplete','2','convenient','convenient','nonprob','priority','str1'
'usual','proper','incomplete','2','convenient','convenient','nonprob','not_recom','str0'
'usual','proper','incomplete','2','convenient','convenient','slightly_prob','recommended','str4'
'usual','proper','incomplete','2','convenient','convenient','slightly_prob','priority','str1'
'usual','proper','incomplete','2','convenient','convenient','slightly_prob','not_recom','str0'
'usual','proper','incomplete','2','convenient','convenient','problematic','recommended','str1'
'usual','proper','incomplete','2','convenient','convenient','problematic','priority','str1'
'usual','proper','incomplete','2','convenient','convenient','problematic','not_recom','str0'
'usual','proper','incomplete','2','convenient','inconv','nonprob','priority','str1'
'usual','proper','incomplete','2','convenient','inconv','nonprob','not_recom','str0'
'usual','proper','incomplete','2','convenient','inconv','slightly_prob','recommended','str1'
'usual','proper','incomplete','2','convenient','inconv','slightly_prob','priority','str1'
'usual','proper','incomplete','2','convenient','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','2','convenient','inconv','problematic','recommended','str1'
'usual','proper','incomplete','2','convenient','inconv','problematic','priority','str1'
'usual','proper','incomplete','2','convenient','inconv','problematic','not_recom','str0'
'usual','proper','incomplete','2','less_conv','convenient','nonprob','recommended','str1'
'usual','proper','incomplete','2','less_conv','convenient','nonprob','priority','str1'
'usual','proper','incomplete','2','less_conv','convenient','nonprob','not_recom','str0'
'usual','proper','incomplete','2','less_conv','convenient','slightly_prob','recommended','str1'
'usual','proper','incomplete','2','less_conv','convenient','slightly_prob','priority','str1'
'usual','proper','incomplete','2','less_conv','convenient','slightly_prob','not_recom','str0'
'usual','proper','incomplete','2','less_conv','convenient','problematic','recommended','str1'
'usual','proper','incomplete','2','less_conv','inconv','nonprob','recommended','str1'
'usual','proper','incomplete','2','less_conv','inconv','nonprob','priority','str1'
'usual','proper','incomplete','2','less_conv','inconv','slightly_prob','recommended','str1'
'usual','proper','incomplete','2','less_conv','inconv','slightly_prob','priority','str1'
'usual','proper','incomplete','2','less_conv','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','2','less_conv','inconv','problematic','recommended','str1'
'usual','proper','incomplete','2','less_conv','inconv','problematic','priority','str1'
'usual','proper','incomplete','2','less_conv','inconv','problematic','not_recom','str0'
'usual','proper','incomplete','2','critical','convenient','nonprob','priority','str1'
'usual','proper','incomplete','2','critical','convenient','nonprob','not_recom','str0'
'usual','proper','incomplete','2','critical','convenient','slightly_prob','recommended','str1'
'usual','proper','incomplete','2','critical','convenient','slightly_prob','priority','str1'
'usual','proper','incomplete','2','critical','convenient','slightly_prob','not_recom','str0'
'usual','proper','incomplete','2','critical','convenient','problematic','recommended','str1'
'usual','proper','incomplete','2','critical','convenient','problematic','priority','str1'
'usual','proper','incomplete','2','critical','convenient','problematic','not_recom','str0'
'usual','proper','incomplete','2','critical','inconv','nonprob','recommended','str1'
'usual','proper','incomplete','2','critical','inconv','nonprob','priority','str1'
'usual','proper','incomplete','2','critical','inconv','nonprob','not_recom','str0'
'usual','proper','incomplete','2','critical','inconv','slightly_prob','recommended','str1'
'usual','proper','incomplete','2','critical','inconv','slightly_prob','priority','str1'
'usual','proper','incomplete','2','critical','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','2','critical','inconv','problematic','priority','str1'
'usual','proper','incomplete','2','critical','inconv','problematic','not_recom','str0'
'usual','proper','incomplete','3','convenient','convenient','nonprob','recommended','str4'
'usual','proper','incomplete','3','convenient','convenient','nonprob','priority','str1'
'usual','proper','incomplete','3','convenient','convenient','nonprob','not_recom','str0'
'usual','proper','incomplete','3','convenient','convenient','slightly_prob','recommended','str4'
'usual','proper','incomplete','3','convenient','convenient','slightly_prob','priority','str1'
'usual','proper','incomplete','3','convenient','convenient','slightly_prob','not_recom','str0'
'usual','proper','incomplete','3','convenient','convenient','problematic','recommended','str1'
'usual','proper','incomplete','3','convenient','convenient','problematic','priority','str1'
'usual','proper','incomplete','3','convenient','convenient','problematic','not_recom','str0'
'usual','proper','incomplete','3','convenient','inconv','nonprob','recommended','str1'
'usual','proper','incomplete','3','convenient','inconv','nonprob','priority','str1'
'usual','proper','incomplete','3','convenient','inconv','nonprob','not_recom','str0'
'usual','proper','incomplete','3','convenient','inconv','slightly_prob','recommended','str1'
'usual','proper','incomplete','3','convenient','inconv','slightly_prob','priority','str1'
'usual','proper','incomplete','3','convenient','inconv','slightly_prob','not_recom','str0'
'usual','proper','incomplete','3','convenient','inconv','problematic','recommended','str1'
'usual','proper','incomplete','3','convenient','inconv','problematic','priority','str1'
