White_king_col,White_king_row,White_rook_col,White_rook_row,Black_king_col,Black_king_row,class
c,one,d,seven,d,eight,draw
c,one,d,seven,e,six,draw
c,one,d,seven,e,seven,draw
c,one,d,seven,e,eight,draw
c,one,d,eight,c,seven,draw
c,one,d,eight,c,eight,draw
c,one,d,eight,d,seven,draw
c,one,d,eight,e,seven,draw
c,one,d,eight,e,eight,draw
c,one,e,one,e,two,draw
c,one,e,one,f,one,draw
c,one,e,one,f,two,draw
c,one,e,two,a,one,draw
c,one,e,two,d,three,draw
c,one,e,two,e,one,draw
c,one,e,two,e,three,draw
c,one,e,two,f,one,draw
c,one,e,two,f,two,draw
c,one,e,two,f,three,draw
c,one,e,three,d,three,draw
c,one,e,three,d,four,draw
c,one,e,three,e,two,draw
c,one,e,three,e,four,draw
c,one,e,three,f,two,draw
c,one,e,three,f,three,draw
c,one,e,three,f,four,draw
c,one,e,four,d,three,draw
c,one,e,four,d,four,draw
c,one,e,four,d,five,draw
c,one,e,four,e,three,draw
c,one,e,four,e,five,draw
c,one,e,four,f,three,draw
c,one,e,four,f,four,draw
c,one,e,four,f,five,draw
c,one,e,five,d,four,draw
c,one,e,five,d,five,draw
c,one,e,five,d,six,draw
c,one,e,five,e,four,draw
c,one,e,five,e,six,draw
c,one,e,five,f,four,draw
c,one,e,five,f,five,draw
c,one,e,five,f,six,draw
c,one,e,six,d,five,draw
c,one,e,six,d,six,draw
c,one,e,six,d,seven,draw
c,one,e,six,e,five,draw
c,one,e,six,e,seven,draw
c,one,e,six,f,five,draw
c,one,e,six,f,six,draw
c,one,e,six,f,seven,draw
c,one,e,seven,d,six,draw
c,one,e,seven,d,seven,draw
c,one,e,seven,d,eight,draw
c,one,e,seven,e,six,draw
c,one,e,seven,e,eight,draw
c,one,e,seven,f,six,draw
c,one,e,seven,f,seven,draw
c,one,e,seven,f,eight,draw
c,one,e,eight,d,seven,draw
c,one,e,eight,d,eight,draw
c,one,e,eight,e,seven,draw
c,one,e,eight,f,seven,draw
c,one,e,eight,f,eight,draw
c,one,f,one,e,one,draw
c,one,f,one,e,two,draw
c,one,f,one,f,two,draw
c,one,f,one,g,one,draw
c,one,f,one,g,two,draw
c,one,f,two,a,one,draw
c,one,f,two,e,one,draw
c,one,f,two,e,two,draw
c,one,f,two,e,three,draw
c,one,f,two,f,one,draw
c,one,f,two,f,three,draw
c,one,f,two,g,one,draw
c,one,f,two,g,two,draw
c,one,f,two,g,three,draw
c,one,f,three,e,two,draw
c,one,f,three,e,three,draw
c,one,f,three,e,four,draw
c,one,f,three,f,two,draw
c,one,f,three,f,four,draw
c,one,f,three,g,two,draw
c,one,f,three,g,three,draw
c,one,f,three,g,four,draw
c,one,f,four,e,three,draw
c,one,f,four,e,four,draw
c,one,f,four,e,five,draw
c,one,f,four,f,three,draw
c,one,f,four,f,five,draw
c,one,f,four,g,three,draw
c,one,f,four,g,four,draw
c,one,f,four,g,five,draw
c,one,f,five,e,four,draw
c,one,f,five,e,five,draw
c,one,f,five,e,six,draw
c,one,f,five,f,four,draw
c,one,f,five,f,six,draw
c,one,f,five,g,four,draw
c,one,f,five,g,five,draw
c,one,f,five,g,six,draw
c,one,f,six,e,five,draw
c,one,f,six,e,six,draw
c,one,f,six,e,seven,draw
c,one,f,six,f,five,draw
c,one,f,six,f,seven,draw
c,one,f,six,g,five,draw
c,one,f,six,g,six,draw
c,one,f,six,g,seven,draw
c,one,f,seven,e,six,draw
c,one,f,seven,e,seven,draw
c,one,f,seven,e,eight,draw
c,one,f,seven,f,six,draw
c,one,f,seven,f,eight,draw
c,one,f,seven,g,six,draw
c,one,f,seven,g,seven,draw
c,one,f,seven,g,eight,draw
c,one,f,eight,e,seven,draw
c,one,f,eight,e,eight,draw
c,one,f,eight,f,seven,draw
c,one,f,eight,g,seven,draw
c,one,f,eight,g,eight,draw
c,one,g,one,f,one,draw
c,one,g,one,f,two,draw
c,one,g,one,g,two,draw
c,one,g,one,h,one,draw
c,one,g,one,h,two,draw
c,one,g,two,a,one,draw
c,one,g,two,f,one,draw
c,one,g,two,f,two,draw
c,one,g,two,f,three,draw
c,one,g,two,g,one,draw
c,one,g,two,g,three,draw
c,one,g,two,h,one,draw
c,one,g,two,h,two,draw
c,one,g,two,h,three,draw
c,one,g,three,f,two,draw
c,one,g,three,f,three,draw
c,one,g,three,f,four,draw
c,one,g,three,g,two,draw
c,one,g,three,g,four,draw
c,one,g,three,h,two,draw
c,one,g,three,h,three,draw
c,one,g,three,h,four,draw
c,one,g,four,f,three,draw
c,one,g,four,f,four,draw
c,one,g,four,f,five,draw
c,one,g,four,g,three,draw
c,one,g,four,g,five,draw
c,one,g,four,h,three,draw
c,one,g,four,h,four,draw
c,one,g,four,h,five,draw
c,one,g,five,f,four,draw
c,one,g,five,f,five,draw
c,one,g,five,f,six,draw
c,one,g,five,g,four,draw
c,one,g,five,g,six,draw
c,one,g,five,h,four,draw
c,one,g,five,h,five,draw
c,one,g,five,h,six,draw
c,one,g,six,f,five,draw
c,one,g,six,f,six,draw
c,one,g,six,f,seven,draw
c,one,g,six,g,five,draw
c,one,g,six,g,seven,draw
c,one,g,six,h,five,draw
c,one,g,six,h,six,draw
c,one,g,six,h,seven,draw
c,one,g,seven,f,six,draw
c,one,g,seven,f,seven,draw
c,one,g,seven,f,eight,draw
c,one,g,seven,g,six,draw
c,one,g,seven,g,eight,draw
c,one,g,seven,h,six,draw
c,one,g,seven,h,seven,draw
c,one,g,seven,h,eight,draw
c,one,g,eight,f,seven,draw
c,one,g,eight,f,eight,draw
c,one,g,eight,g,seven,draw
c,one,g,eight,h,seven,draw
c,one,g,eight,h,eight,draw
c,one,h,one,g,one,draw
c,one,h,one,g,two,draw
c,one,h,one,h,two,draw
c,one,h,two,a,one,draw
c,one,h,two,g,one,draw
c,one,h,two,g,two,draw
c,one,h,two,g,three,draw
c,one,h,two,h,one,draw
c,one,h,two,h,three,draw
c,one,h,three,g,two,draw
c,one,h,three,g,three,draw
c,one,h,three,g,four,draw
c,one,h,three,h,two,draw
c,one,h,three,h,four,draw
c,one,h,four,g,three,draw
c,one,h,four,g,four,draw
c,one,h,four,g,five,draw
c,one,h,four,h,three,draw
c,one,h,four,h,five,draw
c,one,h,five,g,four,draw
c,one,h,five,g,five,draw
c,one,h,five,g,six,draw
c,one,h,five,h,four,draw
c,one,h,five,h,six,draw
c,one,h,six,g,five,draw
c,one,h,six,g,six,draw
c,one,h,six,g,seven,draw
c,one,h,six,h,five,draw
c,one,h,six,h,seven,draw
c,one,h,seven,g,six,draw
c,one,h,seven,g,seven,draw
c,one,h,seven,g,eight,draw
c,one,h,seven,h,six,draw
c,one,h,seven,h,eight,draw
c,one,h,eight,g,seven,draw
c,one,h,eight,g,eight,draw
c,one,h,eight,h,seven,draw
c,two,a,one,a,two,draw
c,two,a,two,a,one,draw
c,two,a,two,a,three,draw
c,two,a,three,a,two,draw
c,two,a,three,a,four,draw
c,two,a,three,b,four,draw
c,two,a,four,a,three,draw
c,two,a,four,a,five,draw
c,two,a,four,b,four,draw
c,two,a,four,b,five,draw
c,two,a,five,a,four,draw
c,two,a,five,a,six,draw
c,two,a,five,b,four,draw
c,two,a,five,b,five,draw
c,two,a,five,b,six,draw
c,two,a,six,a,five,draw
c,two,a,six,a,seven,draw
c,two,a,six,b,five,draw
c,two,a,six,b,six,draw
c,two,a,six,b,seven,draw
c,two,a,seven,a,six,draw
c,two,a,seven,a,eight,draw
c,two,a,seven,b,six,draw
c,two,a,seven,b,seven,draw
c,two,a,seven,b,eight,draw
c,two,a,eight,a,seven,draw
c,two,a,eight,b,seven,draw
c,two,a,eight,b,eight,draw
c,two,b,two,a,one,draw
c,two,b,four,a,three,draw
c,two,b,four,a,four,draw
c,two,b,four,a,five,draw
c,two,b,four,b,five,draw
c,two,b,four,c,four,draw
c,two,b,four,c,five,draw
c,two,b,five,a,four,draw
c,two,b,five,a,five,draw
c,two,b,five,a,six,draw
c,two,b,five,b,four,draw
c,two,b,five,b,six,draw
c,two,b,five,c,four,draw
c,two,b,five,c,five,draw
c,two,b,five,c,six,draw
c,two,b,six,a,five,draw
c,two,b,six,a,six,draw
c,two,b,six,a,seven,draw
c,two,b,six,b,five,draw
c,two,b,six,b,seven,draw
c,two,b,six,c,five,draw
c,two,b,six,c,six,draw
c,two,b,six,c,seven,draw
c,two,b,seven,a,six,draw
c,two,b,seven,a,seven,draw
c,two,b,seven,a,eight,draw
c,two,b,seven,b,six,draw
c,two,b,seven,b,eight,draw
c,two,b,seven,c,six,draw
c,two,b,seven,c,seven,draw
c,two,b,seven,c,eight,draw
c,two,b,eight,a,seven,draw
c,two,b,eight,a,eight,draw
c,two,b,eight,b,seven,draw
c,two,b,eight,c,seven,draw
c,two,b,eight,c,eight,draw
c,two,c,four,b,four,draw
c,two,c,four,b,five,draw
c,two,c,four,c,five,draw
c,two,c,four,d,four,draw
c,two,c,four,d,five,draw
c,two,c,five,b,four,draw
c,two,c,five,b,five,draw
c,two,c,five,b,six,draw
c,two,c,five,c,four,draw
c,two,c,five,c,six,draw
c,two,c,five,d,four,draw
c,two,c,five,d,five,draw
c,two,c,five,d,six,draw
c,two,c,six,b,five,draw
c,two,c,six,b,six,draw
c,two,c,six,b,seven,draw
c,two,c,six,c,five,draw
c,two,c,six,c,seven,draw
c,two,c,six,d,five,draw
c,two,c,six,d,six,draw
c,two,c,six,d,seven,draw
c,two,c,seven,b,six,draw
c,two,c,seven,b,seven,draw
c,two,c,seven,b,eight,draw
c,two,c,seven,c,six,draw
c,two,c,seven,c,eight,draw
c,two,c,seven,d,six,draw
c,two,c,seven,d,seven,draw
c,two,c,seven,d,eight,draw
c,two,c,eight,b,seven,draw
c,two,c,eight,b,eight,draw
c,two,c,eight,c,seven,draw
c,two,c,eight,d,seven,draw
c,two,c,eight,d,eight,draw
c,two,d,four,c,four,draw
c,two,d,four,c,five,draw
c,two,d,four,d,five,draw
c,two,d,four,e,three,draw
c,two,d,four,e,four,draw
c,two,d,four,e,five,draw
c,two,d,five,c,four,draw
c,two,d,five,c,five,draw
c,two,d,five,c,six,draw
c,two,d,five,d,four,draw
c,two,d,five,d,six,draw
c,two,d,five,e,four,draw
c,two,d,five,e,five,draw
c,two,d,five,e,six,draw
c,two,d,six,c,five,draw
c,two,d,six,c,six,draw
c,two,d,six,c,seven,draw
c,two,d,six,d,five,draw
c,two,d,six,d,seven,draw
c,two,d,six,e,five,draw
c,two,d,six,e,six,draw
c,two,d,six,e,seven,draw
c,two,d,seven,c,six,draw
c,two,d,seven,c,seven,draw
c,two,d,seven,c,eight,draw
c,two,d,seven,d,six,draw
c,two,d,seven,d,eight,draw
c,two,d,seven,e,six,draw
c,two,d,seven,e,seven,draw
c,two,d,seven,e,eight,draw
c,two,d,eight,c,seven,draw
c,two,d,eight,c,eight,draw
c,two,d,eight,d,seven,draw
c,two,d,eight,e,seven,draw
c,two,d,eight,e,eight,draw
c,two,e,one,e,two,draw
c,two,e,one,f,one,draw
c,two,e,one,f,two,draw
c,two,e,two,e,one,draw
c,two,e,two,e,three,draw
c,two,e,two,f,one,draw
c,two,e,two,f,two,draw
c,two,e,two,f,three,draw
c,two,e,three,d,four,draw
c,two,e,three,e,two,draw
c,two,e,three,e,four,draw
c,two,e,three,f,two,draw
c,two,e,three,f,three,draw
c,two,e,three,f,four,draw
c,two,e,four,d,four,draw
c,two,e,four,d,five,draw
c,two,e,four,e,three,draw
c,two,e,four,e,five,draw
c,two,e,four,f,three,draw
c,two,e,four,f,four,draw
c,two,e,four,f,five,draw
c,two,e,five,d,four,draw
c,two,e,five,d,five,draw
c,two,e,five,d,six,draw
c,two,e,five,e,four,draw
c,two,e,five,e,six,draw
c,two,e,five,f,four,draw
c,two,e,five,f,five,draw
c,two,e,five,f,six,draw
c,two,e,six,d,five,draw
c,two,e,six,d,six,draw
c,two,e,six,d,seven,draw
c,two,e,six,e,five,draw
c,two,e,six,e,seven,draw
c,two,e,six,f,five,draw
c,two,e,six,f,six,draw
c,two,e,six,f,seven,draw
c,two,e,seven,d,six,draw
c,two,e,seven,d,seven,draw
c,two,e,seven,d,eight,draw
c,two,e,seven,e,six,draw
c,two,e,seven,e,eight,draw
c,two,e,seven,f,six,draw
c,two,e,seven,f,seven,draw
c,two,e,seven,f,eight,draw
c,two,e,eight,d,seven,draw
c,two,e,eight,d,eight,draw
c,two,e,eight,e,seven,draw
c,two,e,eight,f,seven,draw
c,two,e,eight,f,eight,draw
c,two,f,one,e,one,draw
c,two,f,one,e,two,draw
c,two,f,one,f,two,draw
c,two,f,one,g,one,draw
c,two,f,one,g,two,draw
c,two,f,two,e,one,draw
c,two,f,two,e,two,draw
c,two,f,two,e,three,draw
c,two,f,two,f,one,draw
c,two,f,two,f,three,draw
c,two,f,two,g,one,draw
c,two,f,two,g,two,draw
c,two,f,two,g,three,draw
c,two,f,three,e,two,draw
c,two,f,three,e,three,draw
c,two,f,three,e,four,draw
c,two,f,three,f,two,draw
c,two,f,three,f,four,draw
c,two,f,three,g,two,draw
c,two,f,three,g,three,draw
c,two,f,three,g,four,draw
c,two,f,four,e,three,draw
c,two,f,four,e,four,draw
c,two,f,four,e,five,draw
c,two,f,four,f,three,draw
c,two,f,four,f,five,draw
c,two,f,four,g,three,draw
c,two,f,four,g,four,draw
c,two,f,four,g,five,draw
c,two,f,five,e,four,draw
c,two,f,five,e,five,draw
c,two,f,five,e,six,draw
c,two,f,five,f,four,draw
c,two,f,five,f,six,draw
c,two,f,five,g,four,draw
c,two,f,five,g,five,draw
c,two,f,five,g,six,draw
c,two,f,six,e,five,draw
c,two,f,six,e,six,draw
c,two,f,six,e,seven,draw
c,two,f,six,f,five,draw
c,two,f,six,f,seven,draw
c,two,f,six,g,five,draw
c,two,f,six,g,six,draw
c,two,f,six,g,seven,draw
c,two,f,seven,e,six,draw
c,two,f,seven,e,seven,draw
c,two,f,seven,e,eight,draw
c,two,f,seven,f,six,draw
c,two,f,seven,f,eight,draw
c,two,f,seven,g,six,draw
c,two,f,seven,g,seven,draw
c,two,f,seven,g,eight,draw
c,two,f,eight,e,seven,draw
c,two,f,eight,e,eight,draw
c,two,f,eight,f,seven,draw
c,two,f,eight,g,seven,draw
c,two,f,eight,g,eight,draw
c,two,g,one,f,one,draw
c,two,g,one,f,two,draw
c,two,g,one,g,two,draw
c,two,g,one,h,one,draw
c,two,g,one,h,two,draw
c,two,g,two,f,one,draw
c,two,g,two,f,two,draw
c,two,g,two,f,three,draw
c,two,g,two,g,one,draw
c,two,g,two,g,three,draw
c,two,g,two,h,one,draw
c,two,g,two,h,two,draw
c,two,g,two,h,three,draw
c,two,g,three,f,two,draw
c,two,g,three,f,three,draw
c,two,g,three,f,four,draw
c,two,g,three,g,two,draw
c,two,g,three,g,four,draw
c,two,g,three,h,two,draw
c,two,g,three,h,three,draw
c,two,g,three,h,four,draw
c,two,g,four,f,three,draw
c,two,g,four,f,four,draw
c,two,g,four,f,five,draw
c,two,g,four,g,three,draw
c,two,g,four,g,five,draw
c,two,g,four,h,three,draw
c,two,g,four,h,four,draw
c,two,g,four,h,five,draw
c,two,g,five,f,four,draw
c,two,g,five,f,five,draw
c,two,g,five,f,six,draw
c,two,g,five,g,four,draw
c,two,g,five,g,six,draw
c,two,g,five,h,four,draw
c,two,g,five,h,five,draw
c,two,g,five,h,six,draw
c,two,g,six,f,five,draw
c,two,g,six,f,six,draw
c,two,g,six,f,seven,draw
c,two,g,six,g,five,draw
c,two,g,six,g,seven,draw
c,two,g,six,h,five,draw
c,two,g,six,h,six,draw
c,two,g,six,h,seven,draw
c,two,g,seven,f,six,draw
c,two,g,seven,f,seven,draw
c,two,g,seven,f,eight,draw
c,two,g,seven,g,six,draw
c,two,g,seven,g,eight,draw
c,two,g,seven,h,six,draw
c,two,g,seven,h,seven,draw
c,two,g,seven,h,eight,draw
c,two,g,eight,f,seven,draw
c,two,g,eight,f,eight,draw
c,two,g,eight,g,seven,draw
c,two,g,eight,h,seven,draw
c,two,g,eight,h,eight,draw
c,two,h,one,g,one,draw
c,two,h,one,g,two,draw
c,two,h,one,h,two,draw
c,two,h,two,g,one,draw
c,two,h,two,g,two,draw
c,two,h,two,g,three,draw
c,two,h,two,h,one,draw
c,two,h,two,h,three,draw
c,two,h,three,g,two,draw
c,two,h,three,g,three,draw
c,two,h,three,g,four,draw
c,two,h,three,h,two,draw
c,two,h,three,h,four,draw
c,two,h,four,g,three,draw
c,two,h,four,g,four,draw
c,two,h,four,g,five,draw
c,two,h,four,h,three,draw
c,two,h,four,h,five,draw
c,two,h,five,g,four,draw
c,two,h,five,g,five,draw
c,two,h,five,g,six,draw
c,two,h,five,h,four,draw
c,two,h,five,h,six,draw
c,two,h,six,g,five,draw
c,two,h,six,g,six,draw
c,two,h,six,g,seven,draw
c,two,h,six,h,five,draw
c,two,h,six,h,seven,draw
c,two,h,seven,g,six,draw
c,two,h,seven,g,seven,draw
c,two,h,seven,g,eight,draw
c,two,h,seven,h,six,draw
c,two,h,seven,h,eight,draw
c,two,h,eight,g,seven,draw
c,two,h,eight,g,eight,draw
c,two,h,eight,h,seven,draw
c,three,a,one,b,one,draw
c,three,a,two,b,one,draw
c,three,b,one,a,one,draw
c,three,b,one,c,one,draw
c,three,b,two,a,one,draw
c,three,c,one,b,one,draw
c,three,c,one,d,one,draw
c,three,d,one,c,one,draw
c,three,d,one,e,one,draw
c,three,d,one,e,two,draw
c,three,d,five,e,four,draw
c,three,e,one,d,one,draw
c,three,e,one,e,two,draw
c,three,e,one,f,one,draw
c,three,e,one,f,two,draw
c,three,e,two,d,one,draw
c,three,e,two,e,one,draw
c,three,e,two,e,three,draw
c,three,e,two,f,one,draw
c,three,e,two,f,two,draw
c,three,e,two,f,three,draw
c,three,e,three,e,two,draw
c,three,e,three,e,four,draw
c,three,e,three,f,two,draw
c,three,e,three,f,three,draw
c,three,e,three,f,four,draw
c,three,e,four,e,three,draw
c,three,e,four,e,five,draw
c,three,e,four,f,three,draw
c,three,e,four,f,four,draw
c,three,e,four,f,five,draw
c,three,e,five,e,four,draw
c,three,e,five,f,four,draw
c,three,e,five,f,five,draw
c,three,e,five,f,six,draw
c,three,e,six,f,five,draw
c,three,f,one,e,one,draw
c,three,f,one,e,two,draw
c,three,f,one,f,two,draw
c,three,f,one,g,one,draw
c,three,f,one,g,two,draw
c,three,f,two,e,one,draw
c,three,f,two,e,two,draw
c,three,f,two,e,three,draw
c,three,f,two,f,one,draw
c,three,f,two,f,three,draw
c,three,f,two,g,one,draw
c,three,f,two,g,two,draw
c,three,f,two,g,three,draw
c,three,f,three,e,two,draw
c,three,f,three,e,three,draw
c,three,f,three,e,four,draw
c,three,f,three,f,two,draw
c,three,f,three,f,four,draw
c,three,f,three,g,two,draw
c,three,f,three,g,three,draw
c,three,f,three,g,four,draw
c,three,f,four,e,three,draw
c,three,f,four,e,four,draw
c,three,f,four,e,five,draw
c,three,f,four,f,three,draw
c,three,f,four,f,five,draw
c,three,f,four,g,three,draw
c,three,f,four,g,four,draw
c,three,f,four,g,five,draw
c,three,f,five,e,four,draw
c,three,f,five,e,five,draw
c,three,f,five,f,four,draw
c,three,f,five,f,six,draw
c,three,f,five,g,four,draw
c,three,f,five,g,five,draw
c,three,f,five,g,six,draw
c,three,f,six,e,five,draw
c,three,f,six,f,five,draw
c,three,f,six,g,five,draw
c,three,f,six,g,six,draw
c,three,f,six,g,seven,draw
c,three,f,seven,g,six,draw
c,three,g,one,f,one,draw
c,three,g,one,f,two,draw
c,three,g,one,g,two,draw
c,three,g,one,h,one,draw
c,three,g,one,h,two,draw
c,three,g,two,f,one,draw
c,three,g,two,f,two,draw
c,three,g,two,f,three,draw
c,three,g,two,g,one,draw
c,three,g,two,g,three,draw
c,three,g,two,h,one,draw
c,three,g,two,h,two,draw
c,three,g,two,h,three,draw
c,three,g,three,f,two,draw
c,three,g,three,f,three,draw
c,three,g,three,f,four,draw
c,three,g,three,g,two,draw
c,three,g,three,g,four,draw
c,three,g,three,h,two,draw
c,three,g,three,h,three,draw
c,three,g,three,h,four,draw
c,three,g,four,f,three,draw
c,three,g,four,f,four,draw
c,three,g,four,f,five,draw
c,three,g,four,g,three,draw
c,three,g,four,g,five,draw
c,three,g,four,h,three,draw
c,three,g,four,h,four,draw
c,three,g,four,h,five,draw
c,three,g,five,f,four,draw
c,three,g,five,f,five,draw
c,three,g,five,f,six,draw
c,three,g,five,g,four,draw
c,three,g,five,g,six,draw
c,three,g,five,h,four,draw
c,three,g,five,h,five,draw
c,three,g,five,h,six,draw
c,three,g,six,f,five,draw
c,three,g,six,f,six,draw
c,three,g,six,g,five,draw
c,three,g,six,g,seven,draw
c,three,g,six,h,five,draw
c,three,g,six,h,six,draw
c,three,g,six,h,seven,draw
c,three,g,seven,f,six,draw
c,three,g,seven,g,six,draw
c,three,g,seven,h,six,draw
c,three,g,seven,h,seven,draw
c,three,g,seven,h,eight,draw
c,three,g,eight,h,seven,draw
c,three,h,one,g,one,draw
c,three,h,one,g,two,draw
c,three,h,one,h,two,draw
c,three,h,two,g,one,draw
c,three,h,two,g,two,draw
c,three,h,two,g,three,draw
c,three,h,two,h,one,draw
c,three,h,two,h,three,draw
c,three,h,three,g,two,draw
c,three,h,three,g,three,draw
c,three,h,three,g,four,draw
c,three,h,three,h,two,draw
c,three,h,three,h,four,draw
c,three,h,four,g,three,draw
c,three,h,four,g,four,draw
c,three,h,four,g,five,draw
c,three,h,four,h,three,draw
c,three,h,four,h,five,draw
c,three,h,five,g,four,draw
c,three,h,five,g,five,draw
c,three,h,five,g,six,draw
c,three,h,five,h,four,draw
c,three,h,five,h,six,draw
c,three,h,six,g,five,draw
c,three,h,six,g,six,draw
c,three,h,six,g,seven,draw
c,three,h,six,h,five,draw
c,three,h,six,h,seven,draw
c,three,h,seven,g,six,draw
c,three,h,seven,g,seven,draw
c,three,h,seven,h,six,draw
c,three,h,seven,h,eight,draw
c,three,h,eight,g,seven,draw
c,three,h,eight,h,seven,draw
d,one,a,one,a,two,draw
d,one,a,one,b,one,draw
d,one,a,one,b,two,draw
d,one,a,two,a,one,draw
d,one,a,two,a,three,draw
d,one,a,two,b,one,draw
d,one,a,two,b,two,draw
d,one,a,two,b,three,draw
d,one,a,three,a,two,draw
d,one,a,three,a,four,draw
d,one,a,three,b,two,draw
d,one,a,three,b,three,draw
d,one,a,three,b,four,draw
d,one,a,four,a,three,draw
d,one,a,four,a,five,draw
d,one,a,four,b,three,draw
d,one,a,four,b,four,draw
d,one,a,four,b,five,draw
d,one,a,five,a,four,draw
d,one,a,five,a,six,draw
d,one,a,five,b,four,draw
d,one,a,five,b,five,draw
d,one,a,five,b,six,draw
d,one,a,six,a,five,draw
d,one,a,six,a,seven,draw
d,one,a,six,b,five,draw
d,one,a,six,b,six,draw
d,one,a,six,b,seven,draw
d,one,a,seven,a,six,draw
d,one,a,seven,a,eight,draw
d,one,a,seven,b,six,draw
d,one,a,seven,b,seven,draw
d,one,a,seven,b,eight,draw
d,one,a,eight,a,seven,draw
d,one,a,eight,b,seven,draw
d,one,a,eight,b,eight,draw
d,one,b,one,a,one,draw
d,one,b,one,a,two,draw
d,one,b,one,b,two,draw
d,one,b,two,a,one,draw
d,one,b,two,a,two,draw
d,one,b,two,a,three,draw
d,one,b,two,b,one,draw
d,one,b,two,b,three,draw
d,one,b,two,c,three,draw
d,one,b,three,a,two,draw
d,one,b,three,a,three,draw
d,one,b,three,a,four,draw
d,one,b,three,b,two,draw
d,one,b,three,b,four,draw
d,one,b,three,c,three,draw
d,one,b,three,c,four,draw
d,one,b,four,a,three,draw
d,one,b,four,a,four,draw
d,one,b,four,a,five,draw
d,one,b,four,b,three,draw
d,one,b,four,b,five,draw
d,one,b,four,c,three,draw
d,one,b,four,c,four,draw
d,one,b,four,c,five,draw
d,one,b,five,a,four,draw
d,one,b,five,a,five,draw
d,one,b,five,a,six,draw
d,one,b,five,b,four,draw
d,one,b,five,b,six,draw
d,one,b,five,c,four,draw
d,one,b,five,c,five,draw
d,one,b,five,c,six,draw
d,one,b,six,a,five,draw
d,one,b,six,a,six,draw
d,one,b,six,a,seven,draw
d,one,b,six,b,five,draw
d,one,b,six,b,seven,draw
d,one,b,six,c,five,draw
d,one,b,six,c,six,draw
d,one,b,six,c,seven,draw
d,one,b,seven,a,six,draw
d,one,b,seven,a,seven,draw
d,one,b,seven,a,eight,draw
d,one,b,seven,b,six,draw
d,one,b,seven,b,eight,draw
d,one,b,seven,c,six,draw
d,one,b,seven,c,seven,draw
d,one,b,seven,c,eight,draw
d,one,b,eight,a,seven,draw
d,one,b,eight,a,eight,draw
d,one,b,eight,b,seven,draw
d,one,b,eight,c,seven,draw
d,one,b,eight,c,eight,draw
d,one,c,three,b,two,draw
d,one,c,three,b,three,draw
d,one,c,three,b,four,draw
d,one,c,three,c,four,draw
d,one,c,three,d,three,draw
d,one,c,three,d,four,draw
d,one,c,four,b,three,draw
d,one,c,four,b,four,draw
d,one,c,four,b,five,draw
d,one,c,four,c,three,draw
d,one,c,four,c,five,draw
d,one,c,four,d,three,draw
d,one,c,four,d,four,draw
d,one,c,four,d,five,draw
d,one,c,five,b,four,draw
d,one,c,five,b,five,draw
d,one,c,five,b,six,draw
d,one,c,five,c,four,draw
d,one,c,five,c,six,draw
d,one,c,five,d,four,draw
d,one,c,five,d,five,draw
d,one,c,five,d,six,draw
d,one,c,six,b,five,draw
d,one,c,six,b,six,draw
d,one,c,six,b,seven,draw
d,one,c,six,c,five,draw
d,one,c,six,c,seven,draw
d,one,c,six,d,five,draw
d,one,c,six,d,six,draw
d,one,c,six,d,seven,draw
d,one,c,seven,b,six,draw
d,one,c,seven,b,seven,draw
d,one,c,seven,b,eight,draw
d,one,c,seven,c,six,draw
d,one,c,seven,c,eight,draw
d,one,c,seven,d,six,draw
d,one,c,seven,d,seven,draw
d,one,c,seven,d,eight,draw
d,one,c,eight,b,seven,draw
d,one,c,eight,b,eight,draw
d,one,c,eight,c,seven,draw
d,one,c,eight,d,seven,draw
d,one,c,eight,d,eight,draw
d,one,d,three,c,three,draw
d,one,d,three,c,four,draw
d,one,d,three,d,four,draw
d,one,d,three,e,three,draw
d,one,d,three,e,four,draw
d,one,d,four,c,three,draw
d,one,d,four,c,four,draw
d,one,d,four,c,five,draw
d,one,d,four,d,three,draw
d,one,d,four,d,five,draw
d,one,d,four,e,three,draw
d,one,d,four,e,four,draw
d,one,d,four,e,five,draw
d,one,d,five,c,four,draw
d,one,d,five,c,five,draw
d,one,d,five,c,six,draw
d,one,d,five,d,four,draw
d,one,d,five,d,six,draw
d,one,d,five,e,four,draw
d,one,d,five,e,five,draw
d,one,d,five,e,six,draw
d,one,d,six,c,five,draw
d,one,d,six,c,six,draw
d,one,d,six,c,seven,draw
d,one,d,six,d,five,draw
d,one,d,six,d,seven,draw
d,one,d,six,e,five,draw
d,one,d,six,e,six,draw
d,one,d,six,e,seven,draw
d,one,d,seven,c,six,draw
